"exercise_id","assignment_id","SHA2(CONCAT(vs.user_id+'secret'), 224)","response","title","description","task_json"
"50888","7277","b51d18b551043c1f145f22dbde6f8531faeaf68c54ed9dd79ce24d17","[""""]","BubbleSort","Warum sind Sortierverfahren die darauf beruhen Fehlstellungen von Nachbarn zu beheben im best-case besser als n*log(n)?","{""answers"":[{""text"":""Bei einem sortierten Array gibt es keine Fehlstellungen. Das Array muss deshalb nur einmal durchlaufen werden."",""score"":1}]}"
"50889","7277","b51d18b551043c1f145f22dbde6f8531faeaf68c54ed9dd79ce24d17","[""Die Elemente werden in einem Bin\u00e4rbaum angeordnet. Der Vater ist hierbei immer gr\u00f6\u00dfer als die Kinder. Um diese Bedingung zu erf\u00fcllen muss heapify auf jeder der Teilb\u00e4ume angewendet werden.""]","Idee HeapSort","Was ist die Idee von Heapsort?","{""answers"":[{""text"":""Die Elemente werden so in einem Bin\u00e4rbaum arrangiert, dass eine Kante immer einen Vergleich zwischen zwei Elementen darstellt, bei welchem der Vater das gr\u00f6\u00dfere Element ist. Die so gespeicherten Vergleichsinformationen verschnellern die Suche nach dem gr\u00f6\u00dften Element."",""score"":1}]}"
"50890","7277","b51d18b551043c1f145f22dbde6f8531faeaf68c54ed9dd79ce24d17","[""Die Wurzel ist das Maximum""]","Eigenschaften eines Heaps","Welche Eigenschaften eines Heaps sind essentiell für das sortieren?","{""answers"":[{""text"":""Der gr\u00f6\u00dfte Wert aller Knoten in jedem Teilbaum ist in dessen Wurzel. Ein Heap besitzt eine maximale Tiefe von log(n)."",""score"":1}]}"
"50891","7277","b51d18b551043c1f145f22dbde6f8531faeaf68c54ed9dd79ce24d17","[""""]","Struktur eines Heap","Wie muss ein Binärbaum strukturiert sein um ihn in einer Laufzeit von n*log(n) in einen Heap transformiert werden zu können? Die Binärbäume in den folgenden Aufgaben weisen stets diese Struktur auf.","{""answers"":[{""text"":""Alle Ebenen des Baumes, bis auf die letzte, m\u00fcssen vollst\u00e4ndig bef\u00fcllt sein. Die letzte Ebene muss vom linken Ende bis zum rechtesten Element vollst\u00e4ndig bef\u00fcllt sein."",""score"":1}]}"
"50885","7277","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Es wird die Menge durchgelaufen, nach dem Maximum gesucht und dieses ans Ende getauscht. Danach wird das Ende eins nach vorn gesetzt und das ganze wiederholt""]","Idee von SelectionSort","Was ist die Idee von SelectionSort?","{""answers"":[{""text"":""Die Idee ist, iterativ das gr\u00f6\u00dfte Element aus dem aktuellen Array auszusortieren."",""score"":1}]}"
"50886","7277","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Jedes Mal muss das gr\u00f6\u00dfte Element erneut gesucht werden, weil bei jedem Durchgang sich nur das aktuelle Element gemerkt wird""]","Ineffizienz von SelectionSort","Was macht SelectionSort so ineffizient?","{""answers"":[{""text"":""Die f\u00fcr die Bestimmung des gr\u00f6\u00dften Elementes gemachten Vergleiche werden nicht wiederverwendet."",""score"":1}]}"
"50892","7277","b51d18b551043c1f145f22dbde6f8531faeaf68c54ed9dd79ce24d17","[""Wir wissen bereits, dass beide Teilb\u00e4ume ein Heap sind. Nun muss sichergestellt werden, dass die Wurzel unser Maximum ist. Ist dies nicht der Fall muss die Reparatur durchgef\u00fchrt werden und somit k\u00f6nnen wieder Fehler in den einzelnen Teilb\u00e4umen entstehen. Wir m\u00fcssen nach der \u00c4nderung der Wurzel f\u00fcr den ganzen Baum kontrollieren ob jeder Teilbaum noch ein Heap ist. Dies ben\u00f6tigt eine Zeit von log n""]","Heap reparieren","Wie wird aus einem Binärbaum dessen beiden Teilbäume selber Heaps sind ein Heap erstellt? Wieso benötigt diese Operation eine log(n) Schritte?","{""answers"":[{""text"":""Das Element in der Wurzel tauscht immer wieder die Position mit dem gr\u00f6\u00dferen seiner Kinder, bis es selber wieder ein Blatt ist oder gr\u00f6\u00dfer ist als beide Kinder. Der Bin\u00e4rbaum besitzt maximal log(n) Ebenen."",""score"":1}]}"
"50887","7277","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Die Grundidee ict es, Fehlstellungen zu korrigieren.""]","Sortieren von Nachbarn","Was ist die gemeinsame Grundidee von Sortierverfahren die auf Nachbartäuschen basieren?","{""answers"":[{""text"":""Die Sortierverfahren beruhen darauf benachbarte Elemente zu vergleichen und  Fehlstellungen zu korrigieren. Das Array wird so lange durchlaufen, bis alle Nachbarn richtig sortiert sind."",""score"":1}]}"
"50888","7277","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Weil din dem Fall das Array im Best case vorsortiert ist, es also keine Fehlstellung gibt, die man beheben muss""]","BubbleSort","Warum sind Sortierverfahren die darauf beruhen Fehlstellungen von Nachbarn zu beheben im best-case besser als n*log(n)?","{""answers"":[{""text"":""Bei einem sortierten Array gibt es keine Fehlstellungen. Das Array muss deshalb nur einmal durchlaufen werden."",""score"":1}]}"
"50893","7277","b51d18b551043c1f145f22dbde6f8531faeaf68c54ed9dd79ce24d17","[""Ein Bin\u00e4rbaum ist ein Heap wenn alle seine Teilb\u00e4ume Heap sind. Also fange ich bei dem Teilbaum in der untersten Ebene an und wende heapify an. Dass mache ich f\u00fcr jeden einzelnen der Teilb\u00e4ume, bis ich bei der UWRZEL ANGEKOMMEN BIN, wo ich auch wieder heapify anwenden muss""]","Heap Initiierung","Wie wird der initiale Heap aus einem Binärbaum erstellt?","{""answers"":[{""text"":""Es wird in der vorletzten Ebene angefangen und in den Ebenen aufsteigend aus jedem Teilbaum des Bin\u00e4rbaumes ein Heap erstellt. Alle Bl\u00e4tter des Bin\u00e4rbaumes sind bereits Heaps und k\u00f6nnen daher ausgelassen werden."",""score"":1}]}"
"50889","7277","8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5","[""Die Elemente werden so in einem Bin\u00e4rbaum arrangiert, dass eine Kante immer einen Vergleich zwischen zwei Elementen darstellt, bei welchem der Vater das gr\u00f6\u00dfere Element ist. Die so gespeicherten Vergleichsinformationen verschnellern die Suche nach dem gr\u00f6\u00dften Element.""]","Idee HeapSort","Was ist die Idee von Heapsort?","{""answers"":[{""text"":""Die Elemente werden so in einem Bin\u00e4rbaum arrangiert, dass eine Kante immer einen Vergleich zwischen zwei Elementen darstellt, bei welchem der Vater das gr\u00f6\u00dfere Element ist. Die so gespeicherten Vergleichsinformationen verschnellern die Suche nach dem gr\u00f6\u00dften Element."",""score"":1}]}"
"50894","7277","b51d18b551043c1f145f22dbde6f8531faeaf68c54ed9dd79ce24d17","[""Eine rekursive Operation ist eine Operation, die sich selbst aufl\u00f6st.""]","Rekursion","Was ist eine rekursive Operation?","{""answers"":[{""text"":""Das ist eine Operation, die sich selbst wieder aufruft."",""score"":1}]}"
"50895","7277","b51d18b551043c1f145f22dbde6f8531faeaf68c54ed9dd79ce24d17","[""Der Datensatz mit n Elementen wird so h\u00e4ufig halbiert bis jeweils nur noch 1 Element da ist. dann wird er sortiert wieder zusammengef\u00fcgt""]","Idee MergeSort","Was ist die Idee des rekursiven MergeSort Algorithmus?","{""answers"":[{""text"":""Der Mergesort Algorithmus halbiert die zu sortierende Menge, sofern die Menge mehr als zwei Elemente enth\u00e4lt. Anschlie\u00dfend ruft er sich selbst an beiden Teilmenge auf, bevor er die sortierten Ergebnisse dann zusammenf\u00fcgt. Eine Menge von 2 oder weniger Elementen wird einfach sortiert zur\u00fcckgegeben."",""score"":1}]}"
"50896","7277","b51d18b551043c1f145f22dbde6f8531faeaf68c54ed9dd79ce24d17","[""Weil ich n mal den Algorithmus aufrufen. Jedes mal hat eine Laufzeit von log n, da der Bin\u00e4rbaum log n ebenen besitzt""]","Laufzeitherleitung MergeSort","Stellen Sie sich die rekursive Aufteilung der zu sortierenden Menge in einem Binärbaum vor. Erklären sie anhand der Struktur dieses Binärbaumes warum MergeSort in der Laufzeitklasse O(n*log(n)) liegt.","{""answers"":[{""text"":""Auf jeder Ebene des Baumes sind alle n Elemente vorhanden. Beim mischen m\u00fcssen also auf jeder Ebene insgesamt n Elemente wieder vermischt werden. Der Baum hat maximal log(n) Ebenen. Es m\u00fcssen also log(n) mal alle n Elemente gemischt werden."",""score"":1}]}"
"50724","7253","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""In der o-Notation, in Abh\u00e4ngigkeit von der eingabegr\u00f6\u00dfe n, \u00fcber die anzahl an ben\u00f6tigten rechenschritten""]","Zeitkomplexität von Algorithmen","Wie wird die Zeitkomplexität von Algorithmen angegeben?","{""answers"":[{""text"":""Die Zeitkomplexit\u00e4t wird \u00fcber die Anzahl an ben\u00f6tigten Rechenschritten in Abh\u00e4ngigkeit von der Eingabegr\u00f6\u00dfe angegeben."",""score"":1}]}"
"50725","7253","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Ein Rechenschritt ben\u00f6tigt eine konstante zeit.\r\n\r\n\r\n\r\n\r\n\r\nAnweisungen\/Rechenschritte werden in einer begrenzten Anzahl an Operationen durchgef\u00fchrt.\r\nEine Anweisung, Zeile im Programm?""]","Definition Rechenschritt","Wie ist ein Rechenschritt definiert?","{""answers"":[{""text"":""Ein einzelner Rechenschritt hat einen Zeitaufwand von konstanter Gr\u00f6\u00dfe."",""score"":1}]}"
"50726","7253","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Ein String hat keine obere schranke f\u00fcr seine l\u00e4nge, die als konstante genommen werden kann (vereinfacht nach oben abgesch\u00e4tzt), auch von der l\u00e4nge der strings abh\u00e4ngig""]","Komplexität Sortieren von Strings","Warum ist die Laufzeit für das Sortieren von Strings im Gegensatz zu Integern nicht allein von der Anzahl der zu sortierenden Elemente abhängig?","{""answers"":[{""text"":""Weil die L\u00e4nge eines Strings theoretisch keine obere Schranke besitzt. Die Laufzeit f\u00fcr den Vergleich von zwei Strings ist daher nicht konstant, sondern von der L\u00e4nge der Strings abh\u00e4ngig."",""score"":1}]}"
"50727","7253","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""obere schranke f\u00fcr die wachstumsrate einer funktion\r\n\r\nworst case laufzeit""]","O-Notation","Was wird über die O-Notation angegeben?","{""answers"":[{""text"":""Die O-Notation beschreibt eine obere Schranke f\u00fcr die Wachstumsrate einer Funktion."",""score"":1}]}"
"50728","7253","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""unabh\u00e4ngig von der eingabe gr\u00f6\u00dfe braucht der Algorithmus eine konstante maximale zeit\r\n\r\n\r\nDer Algorithmus braucht im schlechtesten fall eine konstante zeit (nicht abh\u00e4ngig von eingabegr\u00f6\u00dfe?)""]","O(1)","Was bedeutet eine Laufzeitangabe von O(1)?","{""answers"":[{""text"":""O(1) bedeutet, dass der Algorithmus unabh\u00e4ngig von der Eingabe eine konstante Anzahl an Rechenschritten ben\u00f6tigt."",""score"":1}]}"
"50729","7253","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""Die Sekunden sind abh\u00e4ngig von anderen (nicht so wichtigen und schwierig abzusch\u00e4tzenden Faktoren wie hardware und Betriebssystem).\r\nMaschinenbefehle sind abh\u00e4ngig von Programmiersprache..""]","Rechenschritte vs Sekunden","Was ist der Vorteil einer Angabe in Rechenschritten gegenüber einer Angabe in Sekunden oder der Zahl der Maschinenbefehle?","{""answers"":[{""text"":""Die Angabe in Rechenschritten ist unabh\u00e4ngig von der jeweiligen Umsetzung in einer Programmiersprachen und den Hardware Eigenschaften eines Computers wie Taktfrequenzen und Prozessorarchitekturen."",""score"":1}]}"
"50817","7263","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""primitive Datentypen speichern den Inhalt an sich""]","""Call by value""","Was ist das Prinzip von “call by value”?","{""answers"":[{""text"":""\u201cCall by value\u201d bedeutet, dass bei der Parameter\u00fcbergabe die Kopie des Wertes einer Variablen \u00fcbergeben wird, sodass \u00c4nderungen dieses Wertes innerhalb der Funktion keinen Effekte auf den urspr\u00fcnglichen Wert hat."",""score"":1}]}"
"50731","7253","f09265efb456b0336079ad5b238daa1e38a11b1d71cc0e1a4e8edd56","[""Die bin\u00e4re Suche sucht in einem sortierten Array. Sie beginnt in der Mitte (start+ende\/2) und pr\u00fcft, ob das aktuelle Element gleich, gr\u00f6\u00dfer oder kleiner als das gesuchte ist. Entsprechend werden start oder ende neu gesetzte und die Suche nur in der entsprechenden H\u00e4lfte weiterdurchgef\u00fchrt.""]","Binäre Suche","Beschreibe das Vorgehen bei der binären Suche.","{""answers"":[{""text"":""Es wird immer nur das mittlere Element der noch zu durchsuchenden Menge mit dem gesuchten Element verglichen. Die anschlie\u00dfend noch zu durchsuchende Menge ist jeweils diejenige H\u00e4lfte der Menge welche bez\u00fcglich des Suchkriteriums im gleichen Verh\u00e4ltnis zum mittleren Element steht, wie das zu suchende Element."",""score"":1}]}"
"50818","7263","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""variable h\u00e4lt als wert eine Referenz auf den Inhalt im speicher""]","""Call by reference""","Was ist das Prinzip von “call by reference”?","{""answers"":[{""text"":""\u201cCall by reference\u201d bedeutet, dass bei der Parameter\u00fcbergabe die Referenz selber \u00fcbergeben wird, sodass \u00c4nderungen der Referenz selber auch \u00fcber die Operation hinaus bestehen bleiben."",""score"":1}]}"
"50732","7253","f09265efb456b0336079ad5b238daa1e38a11b1d71cc0e1a4e8edd56","[""Sie muss sortiert sein.""]","Kriterium für binäre Suche","Welches Kriterium muss eine Menge von Elementen erfüllen, damit die binäre Suche angewandt werden kann?","{""answers"":[{""text"":""Die Menge muss sortiert sein."",""score"":1}]}"
"50733","7253","f09265efb456b0336079ad5b238daa1e38a11b1d71cc0e1a4e8edd56","[""Die bin\u00e4re Suche vergleicht nicht alle Elemente, sondern halbiert die zu durchsuchende Menge mit jedem Schritt.""]","Vorteil der binären Suche","Warum ist die binäre Suche der linearen vorzuziehen?","{""answers"":[{""text"":""Die bin\u00e4re Suche hat eine deutlich geringere Laufzeit."",""score"":1}]}"
"50725","7253","f09265efb456b0336079ad5b238daa1e38a11b1d71cc0e1a4e8edd56","[""Eine Ausf\u00fchrung auf einem Element. z.B. ein Vergleich, eine Addition...""]","Definition Rechenschritt","Wie ist ein Rechenschritt definiert?","{""answers"":[{""text"":""Ein einzelner Rechenschritt hat einen Zeitaufwand von konstanter Gr\u00f6\u00dfe."",""score"":1}]}"
"50726","7253","f09265efb456b0336079ad5b238daa1e38a11b1d71cc0e1a4e8edd56","[""Weil in Strings der Inhalt der Referenzen verglichen werden muss.""]","Komplexität Sortieren von Strings","Warum ist die Laufzeit für das Sortieren von Strings im Gegensatz zu Integern nicht allein von der Anzahl der zu sortierenden Elemente abhängig?","{""answers"":[{""text"":""Weil die L\u00e4nge eines Strings theoretisch keine obere Schranke besitzt. Die Laufzeit f\u00fcr den Vergleich von zwei Strings ist daher nicht konstant, sondern von der L\u00e4nge der Strings abh\u00e4ngig."",""score"":1}]}"
"50727","7253","f09265efb456b0336079ad5b238daa1e38a11b1d71cc0e1a4e8edd56","[""Die obere Schranke der Laufzeit.""]","O-Notation","Was wird über die O-Notation angegeben?","{""answers"":[{""text"":""Die O-Notation beschreibt eine obere Schranke f\u00fcr die Wachstumsrate einer Funktion."",""score"":1}]}"
"50712","7252","dfd5f9139a820075df69d7895015360b76d0360f3d4b77a845689614","[""DIe Speicherung von verschiedenen Daten""]","Funktion von Datentypen","Was ist die Funktion von Datentypen?","{""answers"":[{""text"":""Datentypen dienen zur unterschiedlichen semantischen Interpretation von bin\u00e4ren Werten."",""score"":1}]}"
"50728","7253","f09265efb456b0336079ad5b238daa1e38a11b1d71cc0e1a4e8edd56","[""Die Laufzeit ist konstat, die Wachstumsrate eine Gerade.""]","O(1)","Was bedeutet eine Laufzeitangabe von O(1)?","{""answers"":[{""text"":""O(1) bedeutet, dass der Algorithmus unabh\u00e4ngig von der Eingabe eine konstante Anzahl an Rechenschritten ben\u00f6tigt."",""score"":1}]}"
"50729","7253","f09265efb456b0336079ad5b238daa1e38a11b1d71cc0e1a4e8edd56","[""Die tats\u00e4chlich ben\u00f6tigte Zeit ist abh\u00e4ngig von anderen Faktoren z.B. der Hardware. Das hei\u00dft das selbe Programm kann auf verschiedenen Computern unterschiedliche Laufzeiten haben. Um das zu vermeiden gibt man die Laufzeit nur auf das Programm bezogen an: In Rechenschritten.""]","Rechenschritte vs Sekunden","Was ist der Vorteil einer Angabe in Rechenschritten gegenüber einer Angabe in Sekunden oder der Zahl der Maschinenbefehle?","{""answers"":[{""text"":""Die Angabe in Rechenschritten ist unabh\u00e4ngig von der jeweiligen Umsetzung in einer Programmiersprachen und den Hardware Eigenschaften eines Computers wie Taktfrequenzen und Prozessorarchitekturen."",""score"":1}]}"
"50807","7263","f09265efb456b0336079ad5b238daa1e38a11b1d71cc0e1a4e8edd56","[""Eine Operation ist ein Programmblock, der einen bestimmte Aufgabe durchf\u00fchrt.""]","Definition Operation","Was ist eine Operation?","{""answers"":[{""text"":""Eine Operation ist eine gruppierung von Anweisungen zu einem Ausf\u00fchrungskontext."",""score"":1}]}"
"50808","7263","f09265efb456b0336079ad5b238daa1e38a11b1d71cc0e1a4e8edd56","[""Operationen lassen Programme \u00fcbersichtlicher sein.""]","Funktion von Operationen","Wozu dienen Operationen?","{""answers"":[{""text"":""Operationen k\u00f6nnen an verschiedenen Stellen verwendet werden und ersparen somit Code. Sie dienen au\u00dferdem zur Strukturierung des Codes in semantisch zusammenh\u00e4ngende Teilabschnitte."",""score"":1}]}"
"50809","7263","f09265efb456b0336079ad5b238daa1e38a11b1d71cc0e1a4e8edd56","[""Sichtbarkeit, R\u00fcckgabetyp, Name, evtl. \u00dcbergabewerte""]","Signatur in Java","Was gehört zu der Signatur einer Operation in Java?","{""answers"":[{""text"":""Zur Signatur einer Operation in Java geh\u00f6ren der Name und die Parameter, insbesondere die Parameterzahl und Reihenfolge der Typen."",""score"":1}]}"
